Id,Name,Team,Position,Price,Week,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointRating,PointsInLastFive,MinutesInLastFive,GoalsInLastFive,xGoalsInLastFive,xAssistsInLastFive,CleanSheetsInLastFive,GoalsConcededInLastFive,xGoalsConcededInLastFive,SavesInLastFive,BonusPointsInLastFive,BonusPointsRatingInLastFive,Opponent,OpponentGoalsScored,OpponentGoalsConceded,OpponentGoalsScoredInLastFive,OpponentGoalsConcededInLastFive,ActualPoints
489,Gray,Spurs,Midfielder,4.8,7,3,32,0,0,0,0.01,0,0,0.12,0,0,7,2,20,0,0,0,0,0,0,0,0,6,Brighton,13,10,8,9,0
491,B.Johnson,Spurs,Midfielder,6.6,7,29,423,2,2,2.4,0.44999999999999996,2,4,5.279999999999999,0,1,94,27,346,2,2.28,0.36999999999999994,2,3,4.379999999999999,0,1,86,Brighton,13,10,8,9,7
492,Kulusevski,Spurs,Midfielder,6.2,7,23,437,1,1,1.05,1,2,4,5.180000000000001,0,3,87,22,426,1,1.05,0.83,2,4,5.0600000000000005,0,3,87,Brighton,13,10,8,9,1
494,Maddison,Spurs,Midfielder,7.5,7,29,479,1,3,1.8699999999999999,2.94,2,5,5.77,0,3,145,24,401,2,1.8499999999999999,1.96,2,4,4.869999999999999,0,3,120,Brighton,13,10,8,9,10
495,Pedro Porro,Spurs,Defender,5.5,7,25,537,1,0,0.51,0.7899999999999999,2,5,6.02,0,1,116,16,447,0,0.42000000000000004,0.4699999999999999,2,4,5.06,0,0,88,Brighton,13,10,8,9,1
497,Richarlison,Spurs,Forward,6.8,7,2,25,0,0,0.19,0,0,0,0.06,0,0,4,1,24,0,0,0,0,0,0,0,0,5,Brighton,13,10,8,9,0
498,Romero,Spurs,Defender,5.1,7,27,540,1,0,0.8099999999999999,0.43000000000000005,2,5,6.08,0,2,130,25,450,0,0.72,0.4,2,4,5.0600000000000005,0,2,117,Brighton,13,10,8,9,1
499,P.M.Sarr,Spurs,Midfielder,4.9,7,9,200,0,1,0.6,0.15,0,2,1.58,0,0,49,7,123,1,0.59,0.10999999999999999,0,1,0.68,0,0,37,Brighton,13,10,8,9,1
503,Son,Spurs,Midfielder,9.8,7,33,450,2,2,1.3800000000000001,1.11,1,5,5.06,0,6,149,31,360,2,1.35,0.81,1,4,4.1,0,6,131,Brighton,13,10,8,9,0
504,Spence,Spurs,Defender,4.4,7,2,63,0,0,0,0.01,0,0,0.6799999999999999,0,0,8,1,62,0,0,0.01,0,0,0.6199999999999999,0,0,5,Brighton,13,10,8,9,0
505,Udogie,Spurs,Defender,4.9,7,13,477,0,0,0.14,0.17,1,5,5.46,0,0,65,11,387,0,0.14,0.11000000000000001,1,4,4.4399999999999995,0,0,63,Brighton,13,10,8,9,0
506,Van de Ven,Spurs,Defender,4.6,7,24,440,0,2,0.11,0.6599999999999999,2,3,4.32,0,2,103,22,350,2,0.11,0.6399999999999999,2,2,3.3000000000000003,0,2,91,Brighton,13,10,8,9,1
508,Vicario,Spurs,Goalkeeper,5,7,20,540,0,0,0,0,2,5,6.08,14,0,106,18,450,0,0,0,2,4,5.0600000000000005,12,0,90,Brighton,13,10,8,9,1
509,Werner,Spurs,Midfielder,6.2,7,6,114,0,0,0.61,0.07,1,1,1.83,0,0,19,5,102,0,0.61,0.05,1,1,1.71,0,0,16,Brighton,13,10,8,9,5
610,Moore,Spurs,Midfielder,4.5,7,2,16,0,0,0.04,0,0,0,0.19,0,0,5,2,16,0,0.04,0,0,0,0.19,0,0,5,Brighton,13,10,8,9,1
612,Odobert,Spurs,Midfielder,5.4,7,6,160,0,0,0.42,0.08,1,1,1.63,0,0,12,6,160,0,0.42,0.08,1,1,1.63,0,0,12,Brighton,13,10,8,9,0
388,Wan-Bissaka,WestHam,Defender,4.5,7,7,388,0,0,0.02,0.43,0,8,7.659999999999999,0,0,29,7,388,0,0.02,0.43,0,8,7.659999999999999,0,0,29,Ipswich,6,14,5,8,2
511,Alvarez,WestHam,Midfielder,5,7,4,222,0,0,0.02,0.25,0,6,4.85,0,0,30,4,222,0,0.02,0.25,0,6,4.85,0,0,30,Ipswich,6,14,5,8,1
512,Antonio,WestHam,Forward,5.4,7,12,358,0,1,1.25,0.11,1,5,6.890000000000001,0,0,21,10,286,1,1.1,0.11,1,4,5.130000000000001,0,0,17,Ipswich,6,14,5,8,18
513,Areola,WestHam,Goalkeeper,4.5,7,14,495,0,0,0,0,1,9,9.19,14,0,51,13,405,0,0,0,1,7,7.16,13,0,46,Ipswich,6,14,5,8,2
514,Bowen,WestHam,Midfielder,7.4,7,24,517,1,2,0.66,0.99,1,9,9.99,0,0,86,22,445,2,0.66,0.9199999999999999,1,8,8.23,0,0,83,Ipswich,6,14,5,8,12
516,Coufal,WestHam,Defender,4.4,7,9,198,0,0,0.02,0.1,1,3,4.1899999999999995,0,0,18,8,114,0,0.02,0,1,1,2.2299999999999995,0,0,19,Ipswich,6,14,5,8,0
517,Cresswell,WestHam,Defender,4,7,2,18,0,0,0,0.01,0,0,0.7100000000000001,0,0,6,2,18,0,0,0.01,0,0,0.7100000000000001,0,0,6,Ipswich,6,14,5,8,1
520,Emerson,WestHam,Defender,4.4,7,9,421,0,0,0.06,0.31000000000000005,1,9,8.22,0,0,25,8,331,0,0.019999999999999997,0.29000000000000004,1,7,6.190000000000001,0,0,20,Ipswich,6,14,5,8,2
521,Fabianski,WestHam,Goalkeeper,4,7,1,45,0,0,0,0,0,1,1.29,2,0,4,1,45,0,0,0,0,1,1.29,2,0,4,Ipswich,6,14,5,8,0
523,Ings,WestHam,Forward,5,7,10,28,1,0,0.5,0,0,0,0.28,0,3,34,9,23,0,0.25,0,0,0,0.21000000000000002,0,3,32,Ipswich,6,14,5,8,0
524,Kilman,WestHam,Defender,4.5,7,16,540,0,1,0.28,0.12000000000000001,1,10,10.479999999999999,0,3,63,15,450,1,0.28,0.05,1,8,8.45,0,3,54,Ipswich,6,14,5,8,2
525,Kudus,WestHam,Midfielder,6.3,7,12,492,0,0,0.6000000000000001,0.76,1,10,10.34,0,0,49,10,402,0,0.5200000000000001,0.29000000000000004,1,8,8.31,0,0,38,Ipswich,6,14,5,8,7
526,L.Guilherme,WestHam,Midfielder,4.8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ipswich,6,14,5,8,1
527,L.Paqueta,WestHam,Midfielder,5.9,7,16,444,1,0,1.05,0.33,1,8,8.71,0,0,59,10,371,0,0.26,0.29000000000000004,1,7,6.950000000000001,0,0,38,Ipswich,6,14,5,8,8
528,Mavropanos,WestHam,Defender,4.5,7,14,495,0,0,0.24,0.29000000000000004,1,9,10.219999999999999,0,2,65,13,405,0,0.22,0.29000000000000004,1,7,8.19,0,2,52,Ipswich,6,14,5,8,0
530,Souček,WestHam,Midfielder,5,7,25,367,2,1,1.73,0.51,1,6,6.52,0,4,82,20,277,0,0.6299999999999999,0.39,1,4,4.49,0,4,74,Ipswich,6,14,5,8,2
576,Irving,WestHam,Midfielder,4.9,7,1,19,0,0,0.04,0,0,0,0.68,0,0,4,1,19,0,0.04,0,0,0,0.68,0,0,4,Ipswich,6,14,5,8,0
587,Summerville,WestHam,Midfielder,5.7,7,5,133,0,0,0.11,0.19000000000000003,0,4,2.49,0,0,23,4,116,0,0.11,0.020000000000000018,0,3,2.22,0,0,14,Ipswich,6,14,5,8,1
588,G.Rodriguez,WestHam,Midfielder,4.9,7,10,460,0,0,0.060000000000000005,0.07,1,9,8.47,0,0,56,8,376,0,0.04000000000000001,0.04000000000000001,1,7,6.510000000000001,0,0,41,Ipswich,6,14,5,8,2
589,Fullkrug,WestHam,Forward,6.7,7,3,63,0,0,0.25,0.09,0,2,1.59,0,0,3,2,46,0,0.25,0.09,0,1,1.32,0,0,1,Ipswich,6,14,5,8,0
591,Todibo,WestHam,Defender,4.4,7,4,97,0,0,0.1,0.01,0,1,0.47,0,0,15,3,92,0,0.1,0.01,0,1,0.39999999999999997,0,0,13,Ipswich,6,14,5,8,2
654,C.Soler,WestHam,Midfielder,5,7,1,101,0,0,0.15,0.05,0,0,1.78,0,0,9,1,101,0,0.15,0.05,0,0,1.78,0,0,9,Ipswich,6,14,5,8,1
204,Johnstone,Wolves,Goalkeeper,4.4,7,8,360,0,0,0,0,0,8,6.52,12,0,29,8,360,0,0,0,0,8,6.52,12,0,29,Brentford,13,13,11,10,2
533,Ait-Nouri,Wolves,Defender,4.4,7,13,474,1,1,0.93,0.26999999999999996,0,15,7.94,0,2,27,12,391,1,0.91,0.24999999999999997,0,13,6.7,0,2,21,Brentford,13,13,11,10,9
535,Bellegarde,Wolves,Midfielder,5,7,16,389,1,0,0.25,0.28,2,8,5.640000000000001,0,0,45,15,333,0,0.18,0.28,2,7,4.65,0,0,43,Brentford,13,13,11,10,4
537,Chiquinho,Wolves,Midfielder,4.5,7,1,6,0,0,0,0.05,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Brentford,13,13,11,10,0
541,Cunha,Wolves,Forward,6.5,7,21,460,2,0,1.49,0.81,0,14,8.010000000000002,0,3,115,20,427,0,1.43,0.79,0,13,7.760000000000002,0,3,106,Brentford,13,13,11,10,9
542,Dawson,Wolves,Defender,4.4,7,6,299,0,0,0.07,0.04,0,7,4.300000000000001,0,0,19,5,293,0,0.07,0.04,0,7,4.300000000000001,0,0,17,Brentford,13,13,11,10,-1
543,Doherty,Wolves,Defender,4.4,7,2,208,0,0,0.08,0.07999999999999999,0,9,3.61,0,0,2,1,118,0,0,0.06999999999999999,0,7,2.37,0,0,-5,Brentford,13,13,11,10,0
544,Doyle,Wolves,Midfielder,4.9,7,5,65,0,0,0.04,0.07999999999999999,0,3,2.44,0,0,14,5,65,0,0.04,0.07999999999999999,0,3,2.44,0,0,14,Brentford,13,13,11,10,0
548,Guedes,Wolves,Midfielder,5.3,7,3,44,0,0,0,0.01,0,3,2.33,0,0,12,3,44,0,0,0.01,0,3,2.33,0,0,12,Brentford,13,13,11,10,1
550,Hee Chan,Wolves,Midfielder,6.1,7,6,219,0,0,0,0.15,0,8,3.5,0,0,26,4,129,0,0,0.039999999999999994,0,6,2.26,0,0,12,Brentford,13,13,11,10,1
553,J.Gomes,Wolves,Midfielder,4.9,7,8,493,0,0,0.13,0.1,0,14,7.489999999999999,0,0,50,7,410,0,0.13,0.08,0,12,6.249999999999999,0,0,39,Brentford,13,13,11,10,2
554,Jose Sa,Wolves,Goalkeeper,4.4,7,1,180,0,0,0,0.01,0,8,2.8,6,0,-1,-1,90,0,0,0.01,0,6,1.5599999999999998,2,0,-11,Brentford,13,13,11,10,0
557,Mario Jr.,Wolves,Midfielder,5,7,22,539,1,1,0.71,0.41000000000000003,0,16,9.32,0,4,109,20,449,1,0.71,0.4,0,14,8.08,0,4,93,Brentford,13,13,11,10,2
558,Mosquera,Wolves,Defender,4,7,3,441,0,0,0.33,0.03,0,12,5.63,0,0,24,2,351,0,0.33,0.009999999999999998,0,10,4.39,0,0,16,Brentford,13,13,11,10,0
559,N.Semedo,Wolves,Defender,4.5,7,4,330,0,0,0.02,0.15000000000000002,0,7,5.71,0,0,8,4,330,0,0.02,0.15000000000000002,0,7,5.71,0,0,8,Brentford,13,13,11,10,2
562,Podence,Wolves,Midfielder,5.5,7,2,46,0,0,0.04,0.01,0,2,0.7,0,0,9,1,31,0,0,0.01,0,2,0.6399999999999999,0,0,7,Brentford,13,13,11,10,0
563,R.Gomes,Wolves,Midfielder,5.3,7,4,115,0,0,0.060000000000000005,0.01,0,6,2.7800000000000002,0,0,12,2,41,0,0.010000000000000002,0,0,4,1.6000000000000003,0,0,6,Brentford,13,13,11,10,0
564,S.Bueno,Wolves,Defender,4.4,7,1,84,0,0,0,0,0,4,3.54,0,0,0,1,84,0,0,0,0,4,3.54,0,0,0,Brentford,13,13,11,10,0
565,Sarabia,Wolves,Midfielder,5.2,7,2,28,0,0,0.1,0.02,0,1,0.32,0,0,13,1,22,0,0.020000000000000004,0.01,0,1,0.32,0,0,7,Brentford,13,13,11,10,0
566,Strand Larsen,Wolves,Forward,5.5,7,19,474,1,1,0.88,0.42000000000000004,1,13,7.039999999999999,0,0,67,17,391,1,0.8,0.42000000000000004,1,11,5.799999999999999,0,0,65,Brentford,13,13,11,10,6
567,Toti,Wolves,Defender,4.3,7,4,360,0,1,0,0.25,0,11,6.38,0,0,12,4,270,1,0,0.24,0,9,5.14,0,0,18,Brentford,13,13,11,10,0
642,Andre,Wolves,Midfielder,5,7,5,260,0,0,0.06,0.03,0,6,5.17,0,0,46,5,260,0,0.06,0.03,0,6,5.17,0,0,46,Brentford,13,13,11,10,1
655,Forbs,Wolves,Midfielder,5.5,7,1,42,0,0,0.11,0.01,0,1,1.3599999999999999,0,0,4,1,42,0,0.11,0.01,0,1,1.3599999999999999,0,0,4,Brentford,13,13,11,10,1
